NODO;"DIVIPOLA
MUNICIPIO";DEPARTAMENTO/MUNICIPIO;DEPARTAMENTO;MUNICIPIO;ZONA;CODIGO_DANE_ESTABLECIMIENTO;NOMBRE_ESTABLECIMIENTO;CODIGO_DANE_SEDE;NOMBRE_SEDE;FOCALIZACION
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;RURAL;227787001313;IE INDÍGENA DE MONDO;227787000023;SEDE INDÍGENA FARALLONES DE BOCHOROMA;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;RURAL;227787001313;IE INDÍGENA DE MONDO;227787000058;SEDE INDÍGENA DE MESETAS;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;RURAL;227787001313;IE INDÍGENA DE MONDO;227787001313;IE INDÍGENA DE MONDO - SEDE PRINCIPAL;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;RURAL;227787001313;IE INDÍGENA DE MONDO;227787001364;SEDE INDÍGENA PEÑA DE OLVIDO;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;RURAL;227787001313;IE INDÍGENA DE MONDO;227787001429;SEDE INDÍGENA CAÑAVERAL DE BOCHOROMA;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;RURAL;227787001313;IE INDÍGENA DE MONDO;227787088541;SEDE INDÍGENA MACEDONIO WAITOTO DE BRUBATA;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;RURAL;227787001313;IE INDÍGENA DE MONDO;227787088591;SEDE INDÍGENA SABALETERA BRUBAHATA;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;RURAL;227787001313;IE INDÍGENA DE MONDO;227787088605;SEDE INDÍGENA LLORAUDO;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;RURAL;227787001313;IE INDÍGENA DE MONDO;227787800011;SEDE INDÍGENA LUIS ELOY WARABATA WAITOTO;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;RURAL;227787001313;IE INDÍGENA DE MONDO;227787800020;SEDE INDÍGENA SAN CARLOS;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;RURAL;227787001313;IE INDÍGENA DE MONDO;227787800047;SEDE  INDIGENA PUEBLO NUEVO;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;URBANO;327787000982;IE NUESTRA SEÑORA DE LA POBREZA DE TADO;127787000177;SEDE CARLOS HERNAN PEREA GOMEZ;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;URBANO;327787000982;IE NUESTRA SEÑORA DE LA POBREZA DE TADO;127787000886;SEDE SAN PEDRO;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;URBANO;327787000982;IE NUESTRA SEÑORA DE LA POBREZA DE TADO;127787001092;SEDE EL ESFUERZO;MÚSICA
18;27787;27787-CHOCÓ-TADÓ;CHOCÓ;TADÓ;URBANO;327787000982;IE NUESTRA SEÑORA DE LA POBREZA DE TADO;327787000982;IE NUESTRA SEÑORA DE LA POBREZA DE TADO - SEDE PRINCIPAL;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000225;IE FEMENINA DE ENSEÑANZA MEDIA;127001000225;IE FEMENINA DE ENSEÑANZA MEDIA;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000225;IE FEMENINA DE ENSEÑANZA MEDIA;127001000420;SEDE ANEXA AL IE FEMENINA DE ENSEÑANZA MEDIA;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000233;IE TECNICA INTEGRADO CARRASQUILLA INDUSTRIAL;127001000233;I.E. TECNICA INTEGRADO CARRASQUILLA INDUSTRIAL - SEDE PRINCIPAL;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000233;IE TECNICA INTEGRADO CARRASQUILLA INDUSTRIAL;127001000233;I.E. TECNICA INTEGRADO CARRASQUILLA INDUSTRIAL - SEDE PRINCIPAL;AUDIOVISUALES
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000233;IE TECNICA INTEGRADO CARRASQUILLA INDUSTRIAL;127001003453;SEDE ANEXA AL CARRASQUILLA INDUSTRIAL;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000233;IE TECNICA INTEGRADO CARRASQUILLA INDUSTRIAL;127001003453;SEDE ANEXA AL CARRASQUILLA INDUSTRIAL;AUDIOVISUALES
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000446;IE NORMAL SUPERIOR DE QUIBDO;127001000250;SEDE LISANDRO MOSQUERA;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000446;IE NORMAL SUPERIOR DE QUIBDO;127001000250;SEDE LISANDRO MOSQUERA;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000446;IE NORMAL SUPERIOR DE QUIBDO;127001000446;I.E. NORMAL SUPERIOR DE QUIBDO - SEDE PRINCIPAL;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000446;IE NORMAL SUPERIOR DE QUIBDO;127001000446;I.E. NORMAL SUPERIOR DE QUIBDO - SEDE PRINCIPAL;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000446;IE NORMAL SUPERIOR DE QUIBDO;127001000675;SEDE FRANCISCO CORDOBA;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000446;IE NORMAL SUPERIOR DE QUIBDO;127001000675;SEDE FRANCISCO CORDOBA;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000446;IE NORMAL SUPERIOR DE QUIBDO;127001000837;SEDE ANEXA A LA NORMAL SUPERIOR DE QUIBDO;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000446;IE NORMAL SUPERIOR DE QUIBDO;127001000837;SEDE ANEXA A LA NORMAL SUPERIOR DE QUIBDO;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000446;IE NORMAL SUPERIOR DE QUIBDO;127001003151;SEDE NIÑO JESUS;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000446;IE NORMAL SUPERIOR DE QUIBDO;127001003151;SEDE NIÑO JESUS;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000446;IE NORMAL SUPERIOR DE QUIBDO;127001017829;SEDE DIVINO NIÑO;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000446;IE NORMAL SUPERIOR DE QUIBDO;127001017829;SEDE DIVINO NIÑO;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000853;IE GIMNASIO DE QUIBDO;127001000853;INSTITUCION EDUCATIVA GIMNASIO DE QUIBDO;TEATRO
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001000853;IE GIMNASIO DE QUIBDO;127001001264;SEDE JARDIN INFANTIL DE QUIBDO;TEATRO
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001003127;IE ANTONIO MARIA CLARET;127001000268;SEDE ANEXA ANTONIO MARIA CLARET;AUDIOVISUALES
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001003127;IE ANTONIO MARIA CLARET;127001002449;SEDE AVENIDA BAHIA SOLANO;AUDIOVISUALES
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001003127;IE ANTONIO MARIA CLARET;127001003127;IE ANTONIO MARIA CLARET;AUDIOVISUALES
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001003127;IE ANTONIO MARIA CLARET;127001003941;SEDE IPPCH;AUDIOVISUALES
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001003127;IE ANTONIO MARIA CLARET;227001001111;SEDE LA PALOMA;AUDIOVISUALES
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001003534;IE JOSE DEL CARMEN CUESTA RENTERIA;127001000012;SEDE NICOLAS ROJAS;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001003534;IE JOSE DEL CARMEN CUESTA RENTERIA;127001003534;IE JOSE DEL CARMEN CUESTA RENTERIA;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001003534;IE JOSE DEL CARMEN CUESTA RENTERIA;127001004077;SEDE SAN VICENTE DE PAUL;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001004107;IE MIA ROGERIO VELASQUEZ MURILLO;127001000098;SEDE JOHN F KENNEDY;AUDIOVISUALES
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001004107;IE MIA ROGERIO VELASQUEZ MURILLO;127001000799;SEDE MIRAFLORES;AUDIOVISUALES
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001004107;IE MIA ROGERIO VELASQUEZ MURILLO;127001004107;IE MIA ROGERIO VELASQUEZ MURILLO;AUDIOVISUALES
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001004158;IE ISAAC RODRIGUEZ MARTINEZ;127001000021;SEDE BUENOS AIRES;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001004158;IE ISAAC RODRIGUEZ MARTINEZ;127001004158;IE ISAAC RODRIGUEZ MARTINEZ;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001004158;IE ISAAC RODRIGUEZ MARTINEZ;127001017802;SEDE MIS ESFUERZOS;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001004158;IE ISAAC RODRIGUEZ MARTINEZ;127001018175;SEDE MONSERRATE;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001017560;CENTRO EDUCATIVO INDIGENA JOSE MELANIO TUNAY DEL 21;127001017560;CENTRO EDUCATIVO INDIGENA JOSE MELANIO TUNAY DEL 21;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001017560;CENTRO EDUCATIVO INDIGENA JOSE MELANIO TUNAY DEL 21;127001018311;SEDE CASIMIRO;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001017560;CENTRO EDUCATIVO INDIGENA JOSE MELANIO TUNAY DEL 21;227001000068;SEDE LA GUACHOZA;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001017560;CENTRO EDUCATIVO INDIGENA JOSE MELANIO TUNAY DEL 21;227001000921;SEDE LA BAUDATA;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001017560;CENTRO EDUCATIVO INDIGENA JOSE MELANIO TUNAY DEL 21;227001017971;SEDE DE PUEBLO NUEVO (RIO ICHO);MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001017560;CENTRO EDUCATIVO INDIGENA JOSE MELANIO TUNAY DEL 21;227001018196;SEDE DE PACURITA;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001017560;CENTRO EDUCATIVO INDIGENA JOSE MELANIO TUNAY DEL 21;227001018242;SEDE DEL TIGRE RIO ICHO;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001017560;CENTRO EDUCATIVO INDIGENA JOSE MELANIO TUNAY DEL 21;227001018323;SEDE JURAMA DRUA;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001017560;CENTRO EDUCATIVO INDIGENA JOSE MELANIO TUNAY DEL 21;227001800064;SEDE DE KOREDES;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001017560;CENTRO EDUCATIVO INDIGENA JOSE MELANIO TUNAY DEL 21;227001800099;WOUNAAN PHPOBOOR;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001017560;CENTRO EDUCATIVO INDIGENA JOSE MELANIO TUNAY DEL 21;227001800102;VILLA NUEVA;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001018001;IE DIOCESANO PEDRO GRAU Y AROLA;127001003143;SEDE BARRIO OBRERO;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001018001;IE DIOCESANO PEDRO GRAU Y AROLA;127001004131;SEDE BARRIO SAMPER;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001018001;IE DIOCESANO PEDRO GRAU Y AROLA;127001004140;SEDE PARQUE DE LA GLORIA;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001018001;IE DIOCESANO PEDRO GRAU Y AROLA;127001017675;SEDE LA VICTORIA Nº2;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001018001;IE DIOCESANO PEDRO GRAU Y AROLA;127001017926;SEDE LUIS GONZALO PEREA VILLA ESPAÑA;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001018001;IE DIOCESANO PEDRO GRAU Y AROLA;127001018001;IE DIOCESANO PEDRO GRAU Y AROLA;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;127001018001;IE DIOCESANO PEDRO GRAU Y AROLA;127001018086;SEDE JULIO IBARGUEN MOSQUERA;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;127001018001;IE DIOCESANO PEDRO GRAU Y AROLA;227001000718;SEDE DE GUAYABAL;LITERATURA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES - SEDE PRINCIPAL;DANZA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES - SEDE PRINCIPAL;MÚSICA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES;227001001668;SEDE BOCA DE PARTADO;DANZA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES;227001001668;SEDE BOCA DE PARTADO;MÚSICA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES;227001002931;SEDE ANTADO LA PUNTA;MÚSICA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES;227001002931;SEDE ANTADO LA PUNTA;DANZA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES;227001003423;SEDE LA LOMA DE QUITO;MÚSICA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES;227001003423;SEDE LA LOMA DE QUITO;DANZA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES;227001003563;SEDE CHIVIGUIDO;MÚSICA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES;227001003563;SEDE CHIVIGUIDO;DANZA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES;227001003717;SEDE CHIGUARANDO ALTO;MÚSICA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001000335;IE NUESTRA SEÑORA DE LAS MERCEDES;227001003717;SEDE CHIGUARANDO ALTO;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;227001001145;IE MIA JORGE VALENCIA LOZANO;227001001145;IE MIA JORGE VALENCIA LOZANO;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001145;IE MIA JORGE VALENCIA LOZANO;227001800056;SEDE LA TROJE;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;227001001684;IE  MIGUEL ANTONIO CAICEDO MENA - OBAPO;127001018054;SEDE BRISAS DEL POBLADO;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001684;IE  MIGUEL ANTONIO CAICEDO MENA - OBAPO;227001000963;SEDE DE PACURITA;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;URBANO;227001001684;IE  MIGUEL ANTONIO CAICEDO MENA - OBAPO;227001001684;IE MIGUEL ANTONIO CAICEDO MENA - OBAPO;LITERATURA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO;227001000459;SEDE SAN FRANCISCO DE ICHO;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO;227001000459;SEDE SAN FRANCISCO DE ICHO;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO;227001000874;SEDE REPUBLICA DE PANAMA;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO;227001000874;SEDE REPUBLICA DE PANAMA;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO;227001001188;SEDE POLICARPA SALAVARRIETA;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO;227001001188;SEDE POLICARPA SALAVARRIETA;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO;227001001706;SEDE DE GUADALUPE;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO;227001001706;SEDE DE GUADALUPE;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO - SEDE PRINCIPAL;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO - SEDE PRINCIPAL;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO;227001002486;SEDE LOS ESTANCOS;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001001871;IE AGROPECUARIA CRISTO REY DE TUTUNENDO;227001002486;SEDE LOS ESTANCOS;DANZA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001003181;IE ANTONIO ANGLES DE SAN ISIDRO;227001002427;SEDE BOCA DE PAIMADO;MÚSICA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001003181;IE ANTONIO ANGLES DE SAN ISIDRO;227001003181;IE ANTONIO ANGLES DE SAN ISIDRO - SEDE PRINCIPAL;MÚSICA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001003181;IE ANTONIO ANGLES DE SAN ISIDRO;227001003431;SEDE LA SOLEDAD;MÚSICA
19;27600;27600-CHOCÓ-RÍO QUITO;CHOCÓ;RÍO QUITO;RURAL;227001003181;IE ANTONIO ANGLES DE SAN ISIDRO;227001003938;SEDE GUAYABALITO;MÚSICA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001003547;IE AGROPECUARIA DE TAGACHI;227001001234;SEDE DE TAGACHI;DANZA
19;27001;27001-CHOCÓ-QUIBDÓ;CHOCÓ;QUIBDÓ;RURAL;227001003547;IE AGROPECUARIA DE TAGACHI;227001003547;INSTITUCION EDUCATIVA AGROPECUARIA DE TAGACHI;DANZA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001004250;CE INDÍGENA EMBERA JOSELITO AMAGARA;227001004250;CE INDÍGENA EMBERA JOSELITO AMAGARA - SEDE PRINCIPAL;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001004250;CE INDÍGENA EMBERA JOSELITO AMAGARA;227001017734;SEDE INDÍGENA DE LA VUELTA;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001004250;CE INDÍGENA EMBERA JOSELITO AMAGARA;227425017980;SEDE INDÍGENA COCALITO PAINA;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001004250;CE INDÍGENA EMBERA JOSELITO AMAGARA;227425017998;SEDE INDÍGENA DE PAINA;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001004250;CE INDÍGENA EMBERA JOSELITO AMAGARA;227425018013;SEDE INDÍGENA COCALITO AURO BUEY;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001004250;CE INDÍGENA EMBERA JOSELITO AMAGARA;227425018021;SEDE INDÍGENA DEL PASO EL SALAO;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001004250;CE INDÍGENA EMBERA JOSELITO AMAGARA;227425018030;SEDE INDÍGENA DE TANGUI;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001004250;CE INDÍGENA EMBERA JOSELITO AMAGARA;227425018072;SEDE INDÍGENA EL ARENAL;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001017742;CE INDÍGENA EMBERA MIGUEL IZARAMA;227001017742;CE INDÍGENA EMBERA MIGUEL IZARAMA - SEDE PRINCIPAL;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001017742;CE INDÍGENA EMBERA MIGUEL IZARAMA;227001017769;SEDE INDÍGENA DE PORRONDO;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001017742;CE INDÍGENA EMBERA MIGUEL IZARAMA;227425017939;SEDE INDÍGENA CHAQUENANDO;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001017742;CE INDÍGENA EMBERA MIGUEL IZARAMA;227425017947;SEDE INDÍGENA DE REMOLINO;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001017742;CE INDÍGENA EMBERA MIGUEL IZARAMA;227425017963;SEDE INDÍGENA DE PITAL;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001017751;IE INDÍGENA EMBERA AME DE CHIRRINCHAO;227001017700;SEDE INDÍGENA DE PAVA;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001017751;IE INDÍGENA EMBERA AME DE CHIRRINCHAO;227001017718;SEDE INDÍGENA CHIMIRRIDO AMÉ;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001017751;IE INDÍGENA EMBERA AME DE CHIRRINCHAO;227001017726;SEDE INDÍGENA DE BACAO;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001017751;IE INDÍGENA EMBERA AME DE CHIRRINCHAO;227001017751;IE INDÍGENA EMBERA AME DE CHIRRINCHAO - SEDE PRINCIPAL;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001017751;IE INDÍGENA EMBERA AME DE CHIRRINCHAO;227425017955;SEDE INDÍGENA DE GENGADO CHORRITO;MÚSICA
19;27425;27425-CHOCÓ-MEDIO ATRATO;CHOCÓ;MEDIO ATRATO;RURAL;227001017751;IE INDÍGENA EMBERA AME DE CHIRRINCHAO;227425018064;SEDE INDÍGENA BABARASITO;MÚSICA
